latency,CC_LEFT,CC_RIGHT,CF_LEFT,CF_RIGHT,FC_LEFT,FC_RIGHT,FF_LEFT,FF_RIGHT,HC_LEFT,HC_RIGHT,HF_LEFT,HF_RIGHT,EE_LEFT,EE_RIGHT,EF_LEFT,EF_RIGHT,FE_LEFT,FE_RIGHT,HE_LEFT,HE_RIGHT
110,-1.20895103613535,-0.386120359102885,-0.0582193930943807,0.673502604166665,0.541373272736867,0.757612387339273,-0.924483140309651,-0.111692746480306,-0.44777790705363,-0.0293534994125366,-0.808477222919463,-0.322446783383687,-0.0888686974843343,-0.269926905632019,1.28851266702016,1.02155540386836,0.269234776496887,0.06614092985789,-0.872508267561594,-0.372864683469137
112,-1.22124568621317,-0.484927892684936,0.121009329954783,0.796982566515602,0.647446235020955,0.773534377415973,-0.871047496795654,-0.0535103877385457,-0.379997452100118,-0.0357418457667033,-0.628868917624156,-0.214647610982259,-0.100225806236267,-0.318597118059794,1.44164760907491,1.0612167318662,0.377621670564016,0.143124024073283,-0.779505074024197,-0.310862382253011
114,-1.25135588645935,-0.592055837313334,0.277941743532815,0.899576862653095,0.727072338263194,0.771911462148029,-0.822727998097737,-0.0155569314956663,-0.330016573270162,-0.0573862195014953,-0.463589866956075,-0.116516709327698,-0.115229884783427,-0.376932700475057,1.54869333902995,1.0668263832728,0.472966929276784,0.207854350407918,-0.698923846085866,-0.252985000610352
116,-1.30111487706502,-0.707624236742652,0.406040708223978,0.977458477020262,0.776322801907857,0.75532861550649,-0.777384837468463,0.00365459918975834,-0.305068016052246,-0.09816970427831,-0.32684067885081,-0.038741668065389,-0.135041117668152,-0.44188400109609,1.60270722707112,1.03333590428034,0.553771714369456,0.259924054145813,-0.634447435537974,-0.202764948209127
118,-1.37557713190714,-0.831992348035175,0.499744772911071,1.01993683973948,0.790473182996114,0.724958340326945,-0.739940841992693,0.00061813990275067,-0.29949414730072,-0.147964398066203,-0.219988624254862,0.0163790782292683,-0.163843870162964,-0.514235973358154,1.60027547677358,0.958511292934418,0.6147807041804,0.293345292409261,-0.589094420274099,-0.163462479909261
120,-1.47331031163533,-0.961880882581074,0.552683651447293,1.02519138654073,0.765181839466095,0.681414524714152,-0.710990508397419,-0.0214370091756187,-0.313376506169637,-0.204586307207743,-0.150456080834071,0.043809235095978,-0.205097913742065,-0.59492305914561,1.54053521156311,0.841036717096965,0.656710763772329,0.315307180086772,-0.565926214059194,-0.141602238019308
122,-1.5944527387619,-1.09723897775014,0.557942112286883,0.984717428684232,0.700090130170186,0.628170291582744,-0.692306319872536,-0.0636572837829587,-0.352302114168803,-0.271908601125081,-0.121200064818064,0.038529137770335,-0.26251490910848,-0.683465282122294,1.42327984174092,0.679168343544005,0.676963706811269,0.325046420097351,-0.567109604676565,-0.140077392260234
124,-1.73593707879384,-1.23567934830983,0.513640602429708,0.897698322931923,0.585275888442993,0.557600935300191,-0.685820341110227,-0.124366402626038,-0.421964248021443,-0.350708484649658,-0.131889839967092,0.000249425570169992,-0.341798265775045,-0.781583905220032,1.24910628795624,0.471534709135691,0.671020289262136,0.320375442504883,-0.595384736855825,-0.163087844848633
126,-1.90413765112559,-1.38449736436208,0.419963439305621,0.765459338823954,0.422419587771098,0.471828023592631,-0.695029656092323,-0.205540180206299,-0.519828081130981,-0.437747597694397,-0.188257028659185,-0.0803995728492737,-0.445980072021484,-0.89196232954661,1.02365026871363,0.22082507610321,0.633550405502319,0.298434774080912,-0.653646965821584,-0.214454213778178
128,-2.09285219510396,-1.5360106229782,0.271617611249288,0.582365791002908,0.212987740834554,0.371431867281596,-0.721160809199015,-0.302964488665263,-0.649412870407105,-0.536785880724589,-0.287218828996022,-0.201545516649882,-0.579486687978109,-1.01432327429453,0.753483533859251,-0.0699102878570557,0.56175700823466,0.260818004608154,-0.740752081076304,-0.293442289034526
130,-2.30594460169474,-1.70478761196136,0.0738917787869773,0.354569832483925,-0.0457332928975423,0.250690579414367,-0.76812438170115,-0.41909392674764,-0.813204367955526,-0.650052110354106,-0.426914513111115,-0.361876587073008,-0.74151309331258,-1.1510172287623,0.440459489822385,-0.399620453516642,0.451915204524994,0.206489721934001,-0.859933078289031,-0.400619069735209
132,-2.53842274347941,-1.88408239682515,-0.175380825996399,0.080202102661133,-0.34999144077301,0.108002901077271,-0.838582038879393,-0.554578224817912,-1.01186565558115,-0.777045488357544,-0.605924288431801,-0.56151960293452,-0.936460574467975,-1.3046733935674,0.0920743147532143,-0.7648891210556,0.300879756609599,0.132583816846212,-1.01161768039067,-0.535747488339742
